setting_id,topology,dimension,overlap_ratio,overlap_ratio_target,seed,operator,mean_conflict_before,mean_conflict_after,proposal_consensus_collapse_ratio,post_coordination_regenerated_conflict,conflict_persistence,consensus_instability,reward_proposal_inconsistency,final_objective,FE_total,FE_commit_evaluation,FE_analysis_only,FE_coordination_extra,low_overlap_case,low_overlap_regression_flag
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,0,WeightedConsensus,0.25353724788617227,0.0,1.0,0.0,0.0,0.7015227343543751,0.16061174365851685,870.3512082377476,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,0,ConflictDampening,0.25353724788617227,0.0,1.0,0.0,0.0,0.6844586643121499,0.16061174365851685,865.2574230446917,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,1,NoCoordination,0.27001929367679833,0.27001929367679833,0.0,0.27001929367679833,1.0,0.9244802189353475,0.160057881030395,975.6544442126497,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,1,AverageConsensus,0.27001929367679833,0.0,1.0,0.0,0.0,0.6494241313085367,0.160057881030395,888.5185814238248,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,1,BestRewardSelection,0.27001929367679833,0.0,1.0,0.0,0.0,0.6987838097449101,0.160057881030395,901.3201603490711,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,1,WeightedConsensus,0.27001929367679833,0.0,1.0,0.0,0.0,0.6938648002892281,0.160057881030395,899.9303867257792,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,1,ConflictDampening,0.27001929367679833,0.0,1.0,0.0,0.0,0.662173703827832,0.160057881030395,891.850019845815,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,2,NoCoordination,0.27042289952237825,0.27042289952237825,0.0,0.27042289952237825,1.0,0.9624576467152065,0.1962686985671348,1026.3216800463997,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,2,AverageConsensus,0.27042289952237825,0.0,1.0,0.0,0.0,0.6746641801776788,0.1962686985671348,932.0849217844869,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,2,BestRewardSelection,0.27042289952237825,0.0,1.0,0.0,0.0,0.6858038837444986,0.1962686985671348,936.0332671720302,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,2,WeightedConsensus,0.27042289952237825,0.0,1.0,0.0,0.0,0.6847884849846394,0.1962686985671348,935.5593243419942,10,1,0,0,False,False
s028_ring_d1000_o0.2,ring,1000,0.2,0.2,2,ConflictDampening,0.27042289952237825,0.0,1.0,0.0,0.0,0.6901814254601476,0.1962686985671348,936.3207632386288,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,0,NoCoordination,0.25904043543660776,0.25904043543660776,0.0,0.25904043543660776,1.0,1.0178195965511034,0.19212130630982324,956.3530648422026,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,0,AverageConsensus,0.25904043543660776,0.0,1.0,0.0,0.0,0.7130740479123282,0.19212130630982324,797.909649660959,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,0,BestRewardSelection,0.25904043543660776,0.0,1.0,0.0,0.0,0.7374867589169872,0.19212130630982324,808.7489601115599,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,0,WeightedConsensus,0.25904043543660776,0.0,1.0,0.0,0.0,0.7376916418366198,0.19212130630982324,808.5028814160029,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,0,ConflictDampening,0.25904043543660776,0.0,1.0,0.0,0.0,0.727397055440494,0.19212130630982324,804.1089239279057,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,1,NoCoordination,0.2766678733140688,0.2766678733140688,0.0,0.2766678733140688,1.0,0.921623485167741,0.1583369532755398,975.6544442126497,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,1,AverageConsensus,0.2766678733140688,0.0,1.0,0.0,0.0,0.6489909588500612,0.1583369532755398,845.5711364195008,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,1,BestRewardSelection,0.2766678733140688,0.0,1.0,0.0,0.0,0.6958349685041292,0.1583369532755398,864.4559268538472,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,1,WeightedConsensus,0.2766678733140688,0.0,1.0,0.0,0.0,0.6931744577112959,0.1583369532755398,863.1995163882282,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,1,ConflictDampening,0.2766678733140688,0.0,1.0,0.0,0.0,0.6613492131159056,0.1583369532755398,850.4604063797192,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,2,NoCoordination,0.22186487293275273,0.22186487293275273,0.0,0.22186487293275273,1.0,1.0162256734830808,0.0742645273328175,1026.3216800463997,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,2,AverageConsensus,0.22186487293275273,0.0,1.0,0.0,0.0,0.7125911645296104,0.0742645273328175,868.4013825774445,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,2,BestRewardSelection,0.22186487293275273,0.0,1.0,0.0,0.0,0.7482062224669492,0.0742645273328175,883.7704884741536,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,2,WeightedConsensus,0.22186487293275273,0.0,1.0,0.0,0.0,0.7324208699513506,0.0742645273328175,876.6226422235894,10,1,0,0,False,False
s029_ring_d1000_o0.3,ring,1000,0.3,0.3,2,ConflictDampening,0.22186487293275273,0.0,1.0,0.0,0.0,0.7223034536973099,0.0742645273328175,872.5882503646085,10,1,0,0,False,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,0,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22716979200077,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,0,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22716979200077,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,0,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22716979200077,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,0,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22716979200077,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,0,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22716979200077,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,1,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05676144933012,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,1,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05676144933012,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,1,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05676144933012,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,1,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05676144933012,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,1,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05676144933012,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,2,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50974624931351,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,2,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50974624931351,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,2,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50974624931351,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,2,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50974624931351,10,1,0,0,True,False
s030_random_graph_d100_o0,random_graph,100,0.0,0.0,2,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50974624931351,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,NoCoordination,0.4245218627181229,0.4245218627181229,0.0,0.4245218627181229,1.0,0.3829052666917794,0.46966558815436876,93.22716979200077,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,AverageConsensus,0.4245218627181229,0.0,1.0,0.0,0.0,0.32507088575109677,0.46966558815436876,93.01770064597865,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,BestRewardSelection,0.4245218627181229,0.0,1.0,0.0,0.0,0.4893118861875463,0.46966558815436876,93.68792790072006,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,WeightedConsensus,0.4245218627181229,0.0,1.0,0.0,0.0,0.44001103376080114,0.46966558815436876,93.45484586014807,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,0,ConflictDampening,0.4245218627181229,0.0,1.0,0.0,0.0,0.33964827867637226,0.46966558815436876,93.06447023527939,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,NoCoordination,0.2761339558544102,0.2761339558544102,0.0,0.2761339558544102,1.0,0.797450028353932,0.4248018675632307,73.05676144933012,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,AverageConsensus,0.2761339558544102,0.0,1.0,0.0,0.0,0.5142206233659699,0.4248018675632307,71.01137063453753,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,BestRewardSelection,0.2761339558544102,0.0,1.0,0.0,0.0,0.6656612549832231,0.4248018675632307,71.9047809189923,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,WeightedConsensus,0.2761339558544102,0.0,1.0,0.0,0.0,0.5887253090330702,0.4248018675632307,71.50922412808042,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,1,ConflictDampening,0.2761339558544102,0.0,1.0,0.0,0.0,0.5261627428251933,0.4248018675632307,71.09462417403867,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,NoCoordination,0.2857692867549022,0.2857692867549022,0.0,0.2857692867549022,1.0,1.3633591945527546,0.4530078602647068,90.50974624931351,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,AverageConsensus,0.2857692867549022,0.0,1.0,0.0,0.0,0.9540957207486462,0.4530078602647068,85.5089312337544,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,BestRewardSelection,0.2857692867549022,0.0,1.0,0.0,0.0,0.9608506652851639,0.4530078602647068,85.82303451197741,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,WeightedConsensus,0.2857692867549022,0.0,1.0,0.0,0.0,0.885349991683408,0.4530078602647068,85.0843709633817,10,1,0,0,True,False
s031_random_graph_d100_o0.05,random_graph,100,0.05,0.05,2,ConflictDampening,0.2857692867549022,0.0,1.0,0.0,0.0,0.9659960847902248,0.4530078602647068,85.63198817687085,10,1,0,0,True,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,NoCoordination,0.33549471651624374,0.33549471651624374,0.0,0.33549471651624374,1.0,0.741235738244974,0.40303414954873124,93.22716979200077,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,AverageConsensus,0.33549471651624374,0.0,1.0,0.0,0.0,0.569608783038087,0.40303414954873124,90.9192251933378,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,BestRewardSelection,0.33549471651624374,0.0,1.0,0.0,0.0,0.6099277675941325,0.40303414954873124,91.47983468751853,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,WeightedConsensus,0.33549471651624374,0.0,1.0,0.0,0.0,0.6013377680599487,0.40303414954873124,91.33281191530158,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,0,ConflictDampening,0.33549471651624374,0.0,1.0,0.0,0.0,0.5811251179958236,0.40303414954873124,91.05408324820526,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,NoCoordination,0.38199943749525145,0.38199943749525145,0.0,0.38199943749525145,1.0,0.6293185658596321,0.5420983124857544,73.05676144933012,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,AverageConsensus,0.38199943749525145,0.0,1.0,0.0,0.0,0.3880743637629254,0.5420983124857544,70.34438304472329,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,BestRewardSelection,0.38199943749525145,0.0,1.0,0.0,0.0,0.39288516982211846,0.5420983124857544,70.2720048799567,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,WeightedConsensus,0.38199943749525145,0.0,1.0,0.0,0.0,0.3827706740518474,0.5420983124857544,70.21316361720295,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,1,ConflictDampening,0.38199943749525145,0.0,1.0,0.0,0.0,0.40579057873923324,0.5420983124857544,70.54667817369877,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,2,NoCoordination,0.3820272118823572,0.3820272118823572,0.0,0.3820272118823572,1.0,1.0990204404721235,0.6417316356470716,90.50974624931351,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,2,AverageConsensus,0.3820272118823572,0.0,1.0,0.0,0.0,0.7799284796975124,0.6417316356470716,84.51521402797695,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,2,BestRewardSelection,0.3820272118823572,0.0,1.0,0.0,0.0,0.6334444173030529,0.6417316356470716,82.44725559371942,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,2,WeightedConsensus,0.3820272118823572,0.0,1.0,0.0,0.0,0.6317938671153388,0.6417316356470716,82.43143430729351,10,1,0,0,False,False
s032_random_graph_d100_o0.1,random_graph,100,0.1,0.1,2,ConflictDampening,0.3820272118823572,0.0,1.0,0.0,0.0,0.8094211376908245,0.6417316356470716,84.98393371626392,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,0,NoCoordination,0.27333845536588885,0.27333845536588885,0.0,0.27333845536588885,1.0,0.8508756897642668,0.3167403660976664,93.22716979200077,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,0,AverageConsensus,0.27333845536588885,0.0,1.0,0.0,0.0,0.6537969515450074,0.3167403660976664,87.18291598581008,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,0,BestRewardSelection,0.27333845536588885,0.0,1.0,0.0,0.0,0.6748750653035273,0.3167403660976664,87.2532247576175,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,0,WeightedConsensus,0.27333845536588885,0.0,1.0,0.0,0.0,0.6636739913565145,0.3167403660976664,87.06594682979942,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,0,ConflictDampening,0.27333845536588885,0.0,1.0,0.0,0.0,0.6695944386556338,0.3167403660976664,87.61368579079256,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,1,NoCoordination,0.3632428254651041,0.3632428254651041,0.0,0.3632428254651041,1.0,0.5771676678094989,0.43600347639531223,73.05676144933012,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,1,AverageConsensus,0.3632428254651041,0.0,1.0,0.0,0.0,0.37466776941361213,0.43600347639531223,69.17572040836332,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,1,BestRewardSelection,0.3632428254651041,0.0,1.0,0.0,0.0,0.40843580115467115,0.43600347639531223,69.70637764483133,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,1,WeightedConsensus,0.3632428254651041,0.0,1.0,0.0,0.0,0.3789619096963294,0.43600347639531223,69.24068582841154,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,1,ConflictDampening,0.3632428254651041,0.0,1.0,0.0,0.0,0.3954997600126764,0.43600347639531223,69.50077699180959,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,2,NoCoordination,0.4294578804488385,0.4294578804488385,0.0,0.4294578804488385,1.0,0.8806900774247154,0.6337986413465155,90.50974624931351,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,2,AverageConsensus,0.4294578804488385,0.0,1.0,0.0,0.0,0.6348818712773815,0.6337986413465155,83.02880670025388,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,2,BestRewardSelection,0.4294578804488385,0.0,1.0,0.0,0.0,0.5793573673654561,0.6337986413465155,81.77301492213752,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,2,WeightedConsensus,0.4294578804488385,0.0,1.0,0.0,0.0,0.557136716210238,0.6337986413465155,81.31407338373651,10,1,0,0,False,False
s033_random_graph_d100_o0.2,random_graph,100,0.2,0.2,2,ConflictDampening,0.4294578804488385,0.0,1.0,0.0,0.0,0.665364676643479,0.6337986413465155,83.8269083063896,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,0,NoCoordination,0.31990542661231447,0.31990542661231447,0.0,0.31990542661231447,1.0,0.8091838848815633,0.48968294650360983,93.22716979200077,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,0,AverageConsensus,0.31990542661231447,0.0,1.0,0.0,0.0,0.614176890264499,0.48968294650360983,85.03186143904081,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,0,BestRewardSelection,0.31990542661231447,0.0,1.0,0.0,0.0,0.6302157970957353,0.48968294650360983,85.32718362736803,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,0,WeightedConsensus,0.31990542661231447,0.0,1.0,0.0,0.0,0.6226290853949857,0.48968294650360983,85.01254981563697,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,0,ConflictDampening,0.31990542661231447,0.0,1.0,0.0,0.0,0.6287593705047632,0.48968294650360983,85.5763471254855,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,1,NoCoordination,0.3930012237346089,0.3930012237346089,0.0,0.3930012237346089,1.0,0.8275268388635267,0.5419036712038267,73.05676144933012,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,1,AverageConsensus,0.3930012237346089,0.0,1.0,0.0,0.0,0.571920596200317,0.5419036712038267,62.361427052206004,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,1,BestRewardSelection,0.3930012237346089,0.0,1.0,0.0,0.0,0.5492914757115518,0.5419036712038267,61.65657307268471,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,1,WeightedConsensus,0.3930012237346089,0.0,1.0,0.0,0.0,0.5468444928003904,0.5419036712038267,61.52942978398072,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,1,ConflictDampening,0.3930012237346089,0.0,1.0,0.0,0.0,0.5935954072194197,0.5419036712038267,63.11877498737556,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,2,NoCoordination,0.2866576723080828,0.2866576723080828,0.0,0.2866576723080828,1.0,1.0036019242969656,0.3222063502575818,90.50974624931351,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,2,AverageConsensus,0.2866576723080828,0.0,1.0,0.0,0.0,0.7324747492654126,0.3222063502575818,76.30144307552139,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,2,BestRewardSelection,0.2866576723080828,0.0,1.0,0.0,0.0,0.7028781666663886,0.3222063502575818,74.9940507416052,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,2,WeightedConsensus,0.2866576723080828,0.0,1.0,0.0,0.0,0.7055927218307113,0.3222063502575818,75.13038154531243,10,1,0,0,False,False
s034_random_graph_d100_o0.3,random_graph,100,0.3,0.3,2,ConflictDampening,0.2866576723080828,0.0,1.0,0.0,0.0,0.7522497979349958,0.3222063502575818,77.18688502393535,10,1,0,0,False,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,0,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,0,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,0,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,0,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,0,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0534247284247,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,1,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,1,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,1,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,1,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,1,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.3781823035974,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,2,NoCoordination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,2,AverageConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,2,BestRewardSelection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,2,WeightedConsensus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s035_random_graph_d500_o0,random_graph,500,0.0,0.0,2,ConflictDampening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.8240989135937,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,0,NoCoordination,0.2127752272890255,0.2127752272890255,0.0,0.2127752272890255,1.0,0.8551515851372251,0.1549056818670765,514.0534247284247,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,0,AverageConsensus,0.2127752272890255,0.0,1.0,0.0,0.0,0.6581693702552488,0.1549056818670765,506.6889799865155,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,0,BestRewardSelection,0.2127752272890255,0.0,1.0,0.0,0.0,0.6847153765934062,0.1549056818670765,507.5483693123124,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,0,WeightedConsensus,0.2127752272890255,0.0,1.0,0.0,0.0,0.6835957604365974,0.1549056818670765,507.4609753745893,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,0,ConflictDampening,0.2127752272890255,0.0,1.0,0.0,0.0,0.6674439970463302,0.1549056818670765,507.0027533643763,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,1,NoCoordination,0.27305706452961,0.27305706452961,0.0,0.27305706452961,1.0,0.8198748594141957,0.21552678567735378,417.3781823035974,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,1,AverageConsensus,0.27305706452961,0.0,1.0,0.0,0.0,0.5430687275880924,0.21552678567735378,407.95940640681386,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,1,BestRewardSelection,0.27305706452961,0.0,1.0,0.0,0.0,0.591495128496894,0.21552678567735378,409.5501033031573,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,1,WeightedConsensus,0.27305706452961,0.0,1.0,0.0,0.0,0.5918832974971124,0.21552678567735378,409.57482057090755,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,1,ConflictDampening,0.27305706452961,0.0,1.0,0.0,0.0,0.5577889675593538,0.21552678567735378,408.3601410112608,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,2,NoCoordination,0.2510247634257598,0.2510247634257598,0.0,0.2510247634257598,1.0,0.8391033374045,0.14865429027727925,513.8240989135937,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,2,AverageConsensus,0.2510247634257598,0.0,1.0,0.0,0.0,0.6020047492587138,0.14865429027727925,505.2858389073861,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,2,BestRewardSelection,0.2510247634257598,0.0,1.0,0.0,0.0,0.5872679489684431,0.14865429027727925,504.8449052623592,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,2,WeightedConsensus,0.2510247634257598,0.0,1.0,0.0,0.0,0.5584952642421447,0.14865429027727925,504.03553010325356,10,1,0,0,True,False
s036_random_graph_d500_o0.05,random_graph,500,0.05,0.05,2,ConflictDampening,0.2510247634257598,0.0,1.0,0.0,0.0,0.6154604881670529,0.14865429027727925,505.69501956741533,10,1,0,0,True,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,0,NoCoordination,0.1891677584703365,0.1891677584703365,0.0,0.1891677584703365,1.0,0.9111315162920574,0.14417327541100947,514.0534247284247,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,0,AverageConsensus,0.1891677584703365,0.0,1.0,0.0,0.0,0.6588392531038691,0.14417327541100947,493.5084277528398,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,0,BestRewardSelection,0.1891677584703365,0.0,1.0,0.0,0.0,0.6998146566820946,0.14417327541100947,497.50126059275556,10,1,0,0,False,False
s037_random_graph_d500_o0.1,random_graph,500,0.1,0.1,0,WeightedConsensus,0.1891677584703365,0.0,1.0,0.0,0.0,0.6948631683316437,0.14417327541100947,496.456530305693,10,1,0,0,False,False
